Seoul,Gue,Name,Type,Open,Code,Add,Room,Howbig,Playground,Worker,Max,Now,When,X,Y,old_add,201809
서울특별시,강동구,쉐마어린이집,가정,정상,5230,양재대로 1708,4,61,0,6,19,19,2012-07-30,127.145069,37.558136,고덕제1동,1878
서울특별시,강동구,고덕사임당어린이집,민간,정상,5226,동남로81길 8,5,117,0,4,44,18,1999-05-10,127.156358,37.560695,고덕제1동,1878
서울특별시,강동구,구립고덕어린이집,국공립,정상,5233,고덕로61길 34,5,145,1,12,64,63,1984-12-18,127.154943,37.55672,고덕제1동,1878
서울특별시,강동구,강동리베라움어린이집,민간,정상,5232,동남로79길 26,5,138,1,10,51,48,2011-02-23,127.15519,37.558966,고덕제1동,1878
서울특별시,강동구,세정어린이집,민간,정상,5226,동남로81길 16,6,432,3,16,124,98,2004-03-29,127.155771,37.560628,고덕제1동,1878
서울특별시,강동구,구립래미안힐스테이트어린이집,국공립,정상,5229,아리수로50길 50,6,589,0,18,93,88,2016-11-15,127.149061,37.559453,고덕제1동,1878
서울특별시,강동구,고일어린이집,국공립,정상,5231,양재대로156길 121,11,475,2,24,153,152,1982-12-11,127.151296,37.556964,고덕제1동,1878
서울특별시,강동구,아이본어린이집,가정,정상,5222,상일로19길 36,4,54,0,5,19,14,2010-08-25,127.168926,37.559342,고덕제2동,168
서울특별시,강동구,구립고덕2어린이집,국공립,정상,5219,동남로82길 83,5,251,1,12,79,79,2003-11-01,127.161723,37.560751,고덕제2동,168
서울특별시,강동구,화가마을어린이집,민간,정상,5219,동남로82길 87,6,270,2,15,79,73,1999-09-09,127.161837,37.560716,고덕제2동,168
서울특별시,강동구,신나는구름빵 어린이집,민간,정상,5219,동남로82길 29-8,6,154,0,7,54,40,1996-03-11,127.158652,37.561027,고덕제2동,168
서울특별시,구로구,아기둥지어린이집,가정,정상,8275,경인로 390,1,52,0,6,20,20,2003-05-17,126.864385,37.495617,고척제1동,957
서울특별시,구로구,이현어린이집,가정,정상,8275,경인로 382,1,74,0,6,20,20,2002-11-15,126.862283,37.49547,고척제1동,957
서울특별시,구로구,산돌어린이집,가정,정상,8275,경인로 382,1,88,0,5,20,16,2005-01-24,126.862399,37.4953,고척제1동,957
서울특별시,구로구,해님달님어린이집,가정,정상,8223,중앙로6길 5-15,3,36,0,6,19,18,2004-10-25,126.863801,37.501279,고척제1동,957
서울특별시,구로구,행복한어린이집,가정,정상,8226,경인로 343,3,52,0,6,20,20,2005-01-26,126.858018,37.497853,고척제1동,957
서울특별시,구로구,신나라어린이집,국공립,정상,8275,경인로 382,3,55,0,6,20,20,2016-09-01,126.862523,37.495338,고척제1동,957
서울특별시,구로구,물고기어린이집,가정,정상,8223,중앙로6길 5-15,3,35,0,5,13,11,2004-03-04,126.863752,37.501521,고척제1동,957
서울특별시,구로구,꿈이크는어린이집,가정,정상,8275,경인로 382,3,66,0,6,13,13,2010-03-09,126.862625,37.49532,고척제1동,957
서울특별시,구로구,파란나라어린이집,국공립,정상,8227,중앙로1길 18-19,3,60,0,5,16,16,2018-03-01,126.862866,37.498792,고척제1동,957
서울특별시,구로구,제이백합어린이집,민간,정상,8227,경인로43길 22,4,185,0,8,49,34,2008-02-01,126.861911,37.497683,고척제1동,957
서울특별시,구로구,아가랑어린이집,가정,정상,8224,중앙로5길 62,4,55,0,4,15,15,2008-03-03,126.860488,37.502715,고척제1동,957
서울특별시,구로구,장미어린이집,민간,정상,8226,경인로 343,5,117,1,5,27,15,2005-09-22,126.858018,37.497853,고척제1동,957
서울특별시,구로구,사랑뜰어린이집,가정,정상,8275,경인로 382,5,261,0,3,20,7,2003-09-19,126.862637,37.495267,고척제1동,957
서울특별시,구로구,미키몬테소리어린이집,민간,정상,8275,경인로 390,5,150,3,11,64,59,2000-02-01,126.864352,37.495553,고척제1동,957
서울특별시,구로구,아람어린이집,가정,정상,8275,경인로 382,5,88,0,6,20,20,2008-08-28,126.862479,37.495283,고척제1동,957
서울특별시,구로구,고척어린이집,국공립,정상,8224,중앙로5길 62,6,190,1,15,84,84,2003-05-01,126.860378,37.502525,고척제1동,957
서울특별시,구로구,예나어린이집,민간,정상,8219,경인로47다길 42,7,222,3,8,49,34,2000-11-29,126.866068,37.50394,고척제1동,957
서울특별시,구로구,남산어린이집,사회복지법인,정상,8222,경인로47가길 35,8,535,1,20,146,143,1991-09-24,126.864908,37.502875,고척제1동,957
서울특별시,구로구,햇살어린이집,민간,정상,8219,경인로47다길 34-7,8,400,2,16,111,90,2000-02-26,126.866237,37.503257,고척제1동,957
서울특별시,구로구,맑은샘어린이집,민간,정상,8222,경인로47가길 23,9,329,2,17,111,98,1999-10-20,126.865198,37.5024,고척제1동,957
서울특별시,구로구,한마을어린이집,민간,정상,8275,경인로 382,10,215,2,8,96,88,2000-02-28,126.862557,37.495329,고척제1동,957
서울특별시,구로구,고척재미난방과후교실,법인·단체등,정상,152831,고척로60길 47,3,445,0,5,60,40,2004-04-26,126.860667,37.504348,고척제2동,1185
서울특별시,구로구,아이꿈터어린이집,가정,정상,8218,중앙로12길 12,1,52,0,6,19,19,2006-01-26,126.862342,37.504292,고척제2동,1185
서울특별시,구로구,늘푸른솔어린이집,가정,정상,8229,고척로52가길 81,1,60,0,3,16,8,2006-03-22,126.851971,37.502777,고척제2동,1185
서울특별시,구로구,유앤아이사랑어린이집,가정,정상,8239,중앙로15길 151,1,65,0,6,20,20,2006-03-10,126.851123,37.507914,고척제2동,1185
서울특별시,구로구,아이조아어린이집,가정,정상,8230,고척로52길 48,1,66,0,6,19,19,2004-03-25,126.855407,37.502937,고척제2동,1185
서울특별시,구로구,피카소어린이집,가정,정상,8235,고척로30길 8,1,54,0,6,20,20,2002-04-18,126.848581,37.501879,고척제2동,1185
서울특별시,구로구,밝은마음어린이집,민간,정상,8238,경인로35길 71,3,171,0,6,25,18,2006-11-24,126.852664,37.49963,고척제2동,1185
서울특별시,구로구,대우맑은샘어린이집,가정,정상,8240,중앙로 121,3,68,0,6,19,19,2009-09-07,126.857887,37.507186,고척제2동,1185
서울특별시,구로구,아이누리어린이집,가정,정상,8240,중앙로 121,3,68,0,6,19,19,2009-12-16,126.858085,37.507513,고척제2동,1185
서울특별시,구로구,보배사랑어린이집,가정,정상,8218,중앙로12길 7,3,84,0,6,19,19,2010-11-08,126.86132,37.506057,고척제2동,1185
서울특별시,구로구,가현어린이집,민간,정상,8238,경인로35길 113-5,4,150,1,7,39,26,1996-12-16,126.851835,37.501343,고척제2동,1185
서울특별시,구로구,자연어린이집,민간,정상,8246,고척로33길 20,4,190,0,6,29,19,2005-11-30,126.84886,37.503567,고척제2동,1185
서울특별시,구로구,리가아이어린이집,민간,정상,8218,중앙로12길 7,4,114,0,7,32,21,2009-10-08,126.861416,37.505707,고척제2동,1185
서울특별시,구로구,블루밍서연어린이집,국공립,정상,8228,고척로60길 30,4,102,0,7,23,22,2018-03-01,126.858977,37.504674,고척제2동,1185
서울특별시,구로구,푸른하늘어린이집,민간,정상,8246,고척로 151,5,148,0,3,27,16,2004-11-05,126.850561,37.503259,고척제2동,1185
서울특별시,구로구,능곡어린이집,국공립,정상,8229,고척로52라길 28,5,465,1,12,79,78,1983-10-20,126.854555,37.503199,고척제2동,1185
서울특별시,구로구,사랑숲어린이집,가정,정상,8234,경인로35길 143,5,80,0,7,18,17,1998-10-31,126.851518,37.5028,고척제2동,1185
서울특별시,구로구,덕성어린이집,사회복지법인,정상,8241,고척로51길 46,5,314,2,10,86,72,1991-09-24,126.854251,37.506755,고척제2동,1185
서울특별시,구로구,아이원키즈랜드,민간,정상,8235,경인로33바길 9,5,102,1,6,27,12,2003-01-02,126.850137,37.501435,고척제2동,1185
서울특별시,구로구,행복가득어린이집,가정,정상,8228,고척로60길 30,5,88,0,6,19,18,1999-09-13,126.859064,37.504927,고척제2동,1185
서울특별시,구로구,붕붕어린이집,민간,정상,8245,고척로33길 47,5,100,0,7,30,16,2006-07-03,126.848097,37.504623,고척제2동,1185
서울특별시,구로구,푸르지오아이숲어린이집,민간,정상,8240,중앙로 121,5,101,0,5,23,14,2009-09-11,126.858095,37.507639,고척제2동,1185
서울특별시,구로구,비룡어린이집,민간,정상,8245,고척로33길 43,6,328,2,11,76,76,1998-07-22,126.848191,37.504416,고척제2동,1185
서울특별시,구로구,큰나무어린이집,민간,정상,8230,고척로52길 48,8,323,1,11,86,60,1998-09-21,126.855905,37.502905,고척제2동,1185
서울특별시,구로구,광진어린이집,민간,정상,8235,고척로30길 18,8,249,1,10,58,49,2000-03-08,126.848733,37.501538,고척제2동,1185
서울특별시,구로구,수잔나어린이집,민간,정상,8239,고척로51길 73,10,151,4,14,91,86,1999-06-15,126.852407,37.5068,고척제2동,1185
서울특별시,구로구,참사랑어린이집,민간,정상,8229,고척로 190,10,201,5,12,74,66,2000-02-25,126.854627,37.504416,고척제2동,1185
서울특별시,구로구,원진어린이집,민간,정상,8241,고척로55길 21,11,598,5,12,98,89,1999-04-28,126.855645,37.505876,고척제2동,1185
서울특별시,마포구,예원어린이집,가정,정상,4184,만리재로12가길 34,2,54,0,6,12,4,1996-01-10,126.962866,37.549233,공덕동,1660
서울특별시,마포구,해맑은어린이집,민간,정상,4204,마포대로20길 26,3,88,3,7,30,29,2002-12-27,126.959501,37.551141,공덕동,1660
서울특별시,마포구,꼬꼬마해맑은어린이집,가정,정상,4204,마포대로20길 26,3,100,2,8,20,20,2006-12-28,126.959155,37.551579,공덕동,1660
서울특별시,마포구,꿈에그린어린이집,가정,정상,4210,마포대로10길 22,3,54,0,8,20,20,2012-03-29,126.955435,37.547285,공덕동,1660
서울특별시,마포구,신공덕삼성 어린이집,가정,정상,4193,백범로37길 12,3,63,0,6,19,18,2014-02-17,126.955806,37.543423,공덕동,1660
서울특별시,마포구,마포원광어린이집,국공립,정상,4207,마포대로16길 20,3,165,0,7,32,32,2016-03-01,126.957849,37.550306,공덕동,1660
서울특별시,마포구,삼성푸른어린이집,가정,정상,4187,만리재로 74,4,53,0,6,19,17,2005-08-30,126.958106,37.546461,공덕동,1660
서울특별시,마포구,꿈동산어린이집,가정,정상,4199,손기정로 42,4,100,0,4,20,3,2009-11-25,126.961951,37.556425,공덕동,1660
서울특별시,마포구,누리꿈어린이집,민간,정상,4194,백범로 205,4,240,1,11,49,48,2011-06-22,126.954339,37.543112,공덕동,1660
서울특별시,마포구,애플그린어린이집,민간,정상,4208,만리재옛길 60,4,55,0,9,28,28,2013-02-19,126.957746,37.548765,공덕동,1660
서울특별시,마포구,래미안아이꿈어린이집,가정,정상,4204,마포대로20길 26,4,75,0,8,20,20,2013-11-29,126.959655,37.551413,공덕동,1660
서울특별시,마포구,삼성키즈어린이집,국공립,정상,4188,만리재로 60,4,85,0,8,20,20,2017-03-01,126.957,37.545451,공덕동,1660
서울특별시,마포구,신덕어린이집,국공립,정상,4189,만리재로 34,5,183,1,12,80,75,1983-07-25,126.955374,37.544365,공덕동,1660
서울특별시,마포구,공덕어린이집,국공립,정상,4185,효창목5길 18,5,210,1,13,91,67,1993-09-02,126.961152,37.547966,공덕동,1660
서울특별시,마포구,해가람어린이집,국공립,정상,4201,마포대로26길 19,5,314,1,12,86,74,2008-10-01,126.958734,37.554991,공덕동,1660
서울특별시,마포구,연봉어린이집,국공립,정상,4183,만리재로16길 20-8,6,260,2,13,91,67,2004-04-01,126.962287,37.550183,공덕동,1660
서울특별시,마포구,이화초록별어린이집,민간,정상,4202,마포대로24길 16,7,292,1,13,89,87,2015-06-22,126.958468,37.552943,공덕동,1660
서울특별시,노원구,리틀어린이집,민간,정상,1845,동일로 1038,3,115,0,9,39,36,1997-03-14,127.07423,37.622801,공릉1.3동,1499
서울특별시,노원구,새롬영재어린이집,가정,정상,1846,동일로182길 47-7,3,61,0,5,14,11,2004-07-08,127.07642,37.62344,공릉1.3동,1499
서울특별시,노원구,사랑아이어린이집,가정,정상,1839,동일로198길 24,3,78,0,5,19,18,2004-07-12,127.072764,37.6287,공릉1.3동,1499
서울특별시,노원구,베베어린이집,가정,정상,1850,섬밭로 139,3,50,0,4,17,14,2004-02-13,127.066378,37.629326,공릉1.3동,1499
서울특별시,노원구,큰꿈i어린이집,가정,정상,1859,동일로175길 38,3,38,0,2,16,0,1997-02-26,127.072477,37.619886,공릉1.3동,1499
서울특별시,노원구,해와달어린이집,가정,정상,1852,동일로193길 7,3,105,0,5,20,11,2003-01-08,127.072079,37.625478,공릉1.3동,1499
서울특별시,노원구,아이누리어린이집,가정,정상,1839,동일로198길 24,3,118,0,8,19,19,2007-04-06,127.073093,37.628622,공릉1.3동,1499
서울특별시,노원구,우리어린이집,국공립,정상,1850,동일로198가길 149,3,130,0,8,31,31,2018-03-01,127.066734,37.630743,공릉1.3동,1499
서울특별시,노원구,미리내어린이집,국공립,정상,1851,동일로 1127,4,169,1,12,61,52,1995-03-22,127.069671,37.630505,공릉1.3동,1499
서울특별시,노원구,푸르니어린이집,민간,정상,1854,섬밭로 123,4,98,1,9,37,33,2005-09-29,127.06867,37.627172,공릉1.3동,1499
서울특별시,노원구,풍림어린이집,민간,정상,1850,섬밭로 139,4,192,3,8,46,37,2001-12-14,127.066891,37.629059,공릉1.3동,1499
서울특별시,노원구,참사랑어린이집,민간,정상,1848,동일로178길 29-20,4,78,0,10,32,26,2000-02-29,127.076162,37.62232,공릉1.3동,1499
서울특별시,노원구,큰꿈어린이집,가정,정상,1859,동일로177길 29,4,84,1,7,20,20,2004-10-06,127.072832,37.620447,공릉1.3동,1499
서울특별시,노원구,꿈의숲어린이집,가정,정상,1850,섬밭로 139,4,81,0,6,20,16,1998-04-14,127.06601,37.629755,공릉1.3동,1499
서울특별시,노원구,지성어린이집,가정,정상,1859,섬밭로 52,4,74,0,8,20,19,1996-03-12,127.072178,37.621154,공릉1.3동,1499
서울특별시,노원구,창의스쿨어린이집,가정,정상,1853,동일로191가길 59,4,79,0,5,16,11,2006-05-25,127.069809,37.627641,공릉1.3동,1499
서울특별시,노원구,공릉꿈나무어린이집,가정,정상,1853,동일로191가길 59,4,94,0,6,20,19,1994-02-18,127.069923,37.627588,공릉1.3동,1499
서울특별시,노원구,키노어린이집,국공립,정상,1850,섬밭로 139,4,81,0,7,20,20,2015-10-01,127.066205,37.629567,공릉1.3동,1499
서울특별시,노원구,명주어린이집,가정,정상,1850,섬밭로 139,4,63,0,6,20,17,2001-11-07,127.066605,37.629282,공릉1.3동,1499
서울특별시,노원구,아가사랑어린이집,가정,정상,1853,동일로195길 39,4,85,0,6,20,15,2007-03-15,127.070184,37.626643,공릉1.3동,1499
서울특별시,노원구,공릉어린이집,국공립,정상,1841,동일로192나길 8,6,232,1,13,79,76,1987-05-22,127.075422,37.627189,공릉1.3동,1499
서울특별시,노원구,엘림어린이집,민간,정상,1838,동일로198길 9,6,170,1,12,77,77,1999-04-02,127.072088,37.629271,공릉1.3동,1499
서울특별시,노원구,희망나래어린이집,민간,정상,1843,동일로186길 53-26,6,150,1,13,74,74,1996-12-27,127.076178,37.625627,공릉1.3동,1499
서울특별시,노원구,예뜨랑어린이집,민간,정상,1857,동일로179길 16,7,549,1,20,146,133,2004-03-23,127.073039,37.622044,공릉1.3동,1499
서울특별시,노원구,사랑아띠어린이집,가정,정상,1820,공릉로34길 38,2,35,0,3,13,4,2003-05-27,127.082131,37.623331,공릉2동,1867
서울특별시,노원구,i사랑어린이집,가정,정상,1820,공릉로34길 38,2,49,0,3,14,5,2006-12-15,127.082131,37.623331,공릉2동,1867
서울특별시,노원구,잼잼어린이집,가정,정상,1820,공릉로34길 38,2,69,0,3,13,8,2007-03-30,127.082131,37.623331,공릉2동,1867
서울특별시,노원구,꼬꼬마어린이집,가정,정상,1816,공릉로46길 28,3,61,0,5,19,17,2006-02-02,127.080406,37.627255,공릉2동,1867
서울특별시,노원구,공릉한보어린이집,가정,정상,1813,공릉로46길 19,3,103,1,6,20,17,1999-09-01,127.079626,37.628051,공릉2동,1867
서울특별시,노원구,해피키즈어린이집,가정,정상,1827,노원로1길 21,3,85,0,6,19,16,2004-10-13,127.085088,37.621426,공릉2동,1867
서울특별시,노원구,사랑어린이집,가정,정상,1820,공릉로34길 62,3,59,0,5,20,12,2000-06-05,127.082528,37.624199,공릉2동,1867
서울특별시,노원구,i꿈동산어린이집,가정,정상,1820,공릉로34길 38,3,59,0,4,16,10,1995-10-02,127.082131,37.623331,공릉2동,1867
서울특별시,노원구,밤톨이어린이집,가정,정상,1799,노원로 58,3,76,0,3,18,7,2000-06-05,127.086863,37.626377,공릉2동,1867
서울특별시,노원구,미소어린이집,가정,정상,1818,공릉로42길 13-14,3,105,0,6,20,12,2005-08-16,127.081021,37.625161,공릉2동,1867
서울특별시,노원구,해피아이어린이집,가정,정상,1822,노원로1가길 10,3,85,0,5,19,9,2005-01-06,127.086015,37.623451,공릉2동,1867
서울특별시,노원구,작은비선어린이집,가정,정상,1799,화랑로51길 78,3,75,0,3,17,6,2006-04-24,127.087483,37.625643,공릉2동,1867
서울특별시,노원구,삼익리틀어린이집,가정,정상,1816,공릉로46길 28,3,65,0,6,20,17,1997-09-04,127.080406,37.627255,공릉2동,1867
서울특별시,노원구,황토튼튼어린이집,가정,정상,1815,공릉로34길 118,3,62,0,6,20,18,2006-12-14,127.080456,37.625976,공릉2동,1867
서울특별시,노원구,두산피노키오어린이집,가정,정상,1825,공릉로 126,3,109,0,6,20,15,2006-12-01,127.07975,37.620736,공릉2동,1867
서울특별시,노원구,i보라어린이집,가정,정상,1820,공릉로34길 38,3,48,0,4,16,8,2007-01-31,127.082131,37.623331,공릉2동,1867
서울특별시,노원구,공릉사임당어린이집,가정,정상,1820,공릉로34길 38,3,79,0,5,18,13,2006-12-21,127.082131,37.623331,공릉2동,1867
서울특별시,노원구,서울여자대학교부속어린이집,민간,정상,1797,화랑로 621,4,244,2,9,68,50,1999-03-01,127.089297,37.630244,공릉2동,1867
서울특별시,노원구,화랑어린이집,민간,정상,1800,화랑로51길 17,4,145,0,6,32,28,2000-08-20,127.088518,37.62348,공릉2동,1867
서울특별시,노원구,서울영신어린이집,민간,정상,1834,공릉로 187,4,190,0,6,26,21,2004-08-10,127.079046,37.626407,공릉2동,1867
서울특별시,노원구,태릉어린이집,국공립,정상,1800,화랑로51길 81,4,150,2,8,40,30,2000-03-01,127.087519,37.624625,공릉2동,1867
서울특별시,노원구,비선삐아제어린이집,가정,정상,1799,화랑로51길 78,4,49,0,6,17,14,2000-03-15,127.087498,37.625391,공릉2동,1867
서울특별시,노원구,한양자연어린이집,가정,정상,1833,공릉로 213,4,85,0,5,20,9,2005-09-02,127.076793,37.628074,공릉2동,1867
서울특별시,노원구,사랑나무어린이집,가정,정상,1835,공릉로41길 18,4,74,0,5,17,12,2005-02-01,127.078648,37.624692,공릉2동,1867
서울특별시,노원구,다다어린이집,가정,정상,1820,공릉로34길 62,4,60,0,3,16,16,2001-10-09,127.082843,37.623418,공릉2동,1867
서울특별시,노원구,또또어린이집,가정,정상,1825,공릉로 126,4,90,0,5,20,17,1996-05-17,127.080011,37.620693,공릉2동,1867
서울특별시,노원구,동산어린이집,민간,정상,1836,공릉로37길 6,4,205,0,7,48,29,2009-02-26,127.079105,37.623452,공릉2동,1867
서울특별시,노원구,SeoulTech어린이집,직장,정상,1811,공릉로 232,4,164,0,9,49,19,2016-10-07,127.079132,37.6313,공릉2동,1867
서울특별시,노원구,비선어린이집,민간,정상,1799,화랑로51길 78,5,169,4,13,64,52,2000-03-02,127.087336,37.625678,공릉2동,1867
서울특별시,노원구,화랑아띠어린이집,국공립,정상,1805,화랑로 564,5,200,1,14,70,70,2012-11-01,127.090696,37.620424,공릉2동,1867
서울특별시,노원구,그린한보어린이집,민간,정상,1813,공릉로46길 19,5,206,0,5,43,15,2018-03-01,127.080305,37.628074,공릉2동,1867
서울특별시,노원구,두산영재어린이집,국공립,정상,1825,공릉로 126,5,115,0,10,42,40,2018-03-01,127.079952,37.620881,공릉2동,1867
서울특별시,노원구,한국원자력의학원어린이집,직장,정상,1812,노원로 75,6,228,2,14,86,70,1996-11-04,127.082682,37.629192,공릉2동,1867
서울특별시,노원구,미광어린이집,민간,정상,1820,공릉로34길 62,6,297,4,18,112,80,2000-09-16,127.083137,37.623474,공릉2동,1867
서울특별시,노원구,삼육대학교부설어린이집,민간,정상,1795,화랑로 815,6,254,1,15,59,59,1998-12-12,127.104496,37.642884,공릉2동,1867
서울특별시,노원구,서울테크노파크친친어린이집,직장,정상,1811,공릉로 232,6,210,1,7,70,24,2017-09-25,127.079132,37.6313,공릉2동,1867
서울특별시,노원구,푸른숲어린이집,민간,정상,1828,노원로1길 85-10,7,155,0,13,46,37,1998-06-08,127.082701,37.620227,공릉2동,1867
서울특별시,노원구,공릉2동어린이집,국공립,정상,1817,공릉로42길 49,14,588,2,37,280,268,1999-03-09,127.082376,37.624612,공릉2동,1867
서울특별시,강서구,자연어린이집,가정,정상,7617,방화대로 259,3,71,0,6,20,20,2006-02-06,126.815835,37.563699,공항동,2063
서울특별시,강서구,고모랑이모랑어린이집,가정,정상,7623,송정로 46-6,3,54,0,3,16,10,1996-06-21,126.810828,37.558955,공항동,2063
서울특별시,강서구,한사랑어린이집,가정,정상,7628,방화대로7길 59-3,3,47,0,5,17,16,2004-03-04,126.812916,37.555768,공항동,2063
서울특별시,강서구,동부해맑은어린이집,가정,정상,7622,남부순환로 11,3,62,0,4,19,15,2009-05-22,126.80812,37.560594,공항동,2063
서울특별시,강서구,향기나무어린이집,가정,정상,7622,남부순환로 11,3,53,0,5,19,19,2009-06-16,126.808044,37.561062,공항동,2063
서울특별시,강서구,재크와 콩나무어린이집,가정,정상,7627,남부순환로9길 13-12,3,45,0,4,17,14,2009-11-10,126.810656,37.557683,공항동,2063
서울특별시,강서구,아이림어린이집,가정,정상,7629,마곡중앙1로 72,3,71,1,6,20,20,2016-10-19,126.849614,37.550968,공항동,2063
서울특별시,강서구,마곡두린아이어린이집,가정,정상,7809,마곡중앙1로 71,3,55,0,6,20,20,2017-05-10,126.849614,37.550968,공항동,2063
서울특별시,강서구,마곡아이솔어린이집,가정,정상,7809,마곡중앙1로 71,3,55,0,5,20,20,2017-05-11,126.849614,37.550968,공항동,2063
서울특별시,강서구,고운아이어린이집,가정,정상,7809,마곡중앙1로 71,3,55,0,5,20,20,2017-06-07,126.849614,37.550968,공항동,2063
서울특별시,강서구,예지어린이집,가정,정상,7809,마곡중앙1로 71,3,61,0,6,20,19,2017-06-21,126.849614,37.550968,공항동,2063
서울특별시,강서구,마곡어린이집,가정,정상,7809,마곡중앙1로 71,3,55,0,5,20,18,2017-07-11,126.849614,37.550968,공항동,2063
서울특별시,강서구,센트럴어린이집,가정,정상,7809,마곡중앙1로 71,3,66,0,5,20,20,2017-08-11,126.849614,37.550968,공항동,2063
서울특별시,강서구,해피랜드어린이집,가정,정상,7809,마곡중앙1로 71,3,55,0,5,20,19,2017-09-22,126.849614,37.550968,공항동,2063
서울특별시,강서구,쥬빌리어린이집,가정,정상,7616,방화대로23길 60-15,4,39,0,4,13,5,2012-09-11,126.813147,37.564772,공항동,2063
서울특별시,강서구,마곡11 나무햇살어린이집,국공립,정상,7808,공항대로 124,4,137,0,11,45,44,2016-11-01,126.821347,37.55943,공항동,2063
서울특별시,강서구,마곡12 온새미어린이집,국공립,정상,7808,공항대로 140,4,149,0,9,46,46,2016-11-01,126.823112,37.559438,공항동,2063
서울특별시,강서구,하늘빛어린이집,가정,정상,7809,마곡중앙1로 71,4,66,0,5,20,19,2017-05-18,126.849614,37.550968,공항동,2063
서울특별시,강서구,한별 어린이집,민간,정상,7626,남부순환로11가길 97,5,106,0,9,40,40,2005-01-28,126.813242,37.558033,공항동,2063
서울특별시,강서구,해달별어린이집,가정,정상,7645,방화대로6가길 6,5,53,0,6,20,20,2013-02-12,126.816837,37.554717,공항동,2063
서울특별시,강서구,단이슬어린이집,국공립,정상,7624,공항대로8가길 40,5,178,1,12,67,67,2014-02-04,126.814106,37.558519,공항동,2063
서울특별시,강서구,마곡10 별솔어린이집,국공립,정상,7629,마곡중앙1로 72,5,194,1,12,58,58,2016-11-01,126.849614,37.550968,공항동,2063
서울특별시,강서구,아이사랑어린이집,민간,정상,7617,방화대로25길 11-11,6,238,1,11,79,41,1998-03-02,126.815797,37.564636,공항동,2063
서울특별시,강서구,구립공항어린이집,국공립,정상,7625,남부순환로11길 81,8,269,1,16,104,84,2002-05-14,126.814616,37.557047,공항동,2063
서울특별시,강서구,마곡13 하나어린이집,국공립,정상,7809,마곡중앙1로 71,9,317,0,19,120,120,2017-11-01,126.849614,37.550968,공항동,2063
서울특별시,강서구,프란치스코어린이집,사회복지법인,정상,7627,송정로1길 13,10,1176,1,33,173,163,2000-11-01,126.811552,37.556133,공항동,2063
서울특별시,관악구,알토랑밤토랑어린이집,가정,정상,8763,조원로 168,3,40,0,4,15,13,1998-09-14,126.920908,37.486019,관악신사동,637
서울특별시,관악구,슬기어린이집,가정,정상,8762,남부순환로159길 5,3,51,1,5,18,18,2004-12-29,126.92024,37.483742,관악신사동,637
서울특별시,관악구,훈세어린이집,민간,정상,8705,관천로15길 100,4,126,0,10,34,34,1997-03-20,126.917042,37.485974,관악신사동,637
서울특별시,관악구,구립해뜨는어린이집,국공립,정상,8703,관천로27길 2,4,63,0,6,15,15,2015-09-01,126.918818,37.489036,관악신사동,637
서울특별시,관악구,하나어린이집,민간,정상,8705,신사로10길 30,5,222,2,13,84,83,1995-09-05,126.914889,37.486288,관악신사동,637
서울특별시,관악구,구립소하어린이집,국공립,정상,8705,관천로15길 116,5,74,1,6,15,15,2017-03-01,126.916162,37.485822,관악신사동,637
서울특별시,관악구,구립새빛어린이집,국공립,정상,8705,신사로10길 29,8,435,2,19,96,83,1983-10-10,126.915159,37.486354,관악신사동,637
서울특별시,관악구,리라키즈스쿨어린이집,민간,정상,8763,남부순환로163가길 37,8,286,1,13,95,57,1995-12-28,126.919755,37.485233,관악신사동,637
서울특별시,관악구,새동원어린이집,민간,정상,8763,남부순환로163가길 10,8,365,1,12,94,54,1996-02-16,126.921178,37.484553,관악신사동,637
서울특별시,관악구,아이세상어린이집,민간,정상,8763,조원로 180,9,196,1,7,49,27,2002-04-08,126.922059,37.486165,관악신사동,637
서울특별시,광진구,광장어린이집,법인·단체등,정상,4974,아차산로66길 8,1,81,0,2,20,20,2000-01-12,127.097138,37.541047,광장동,1531
서울특별시,광진구,광장어린이집,법인·단체등,정상,4974,아차산로66길 8,1,81,0,2,20,20,2000-01-12,127.097138,37.541047,광장동,1531
서울특별시,광진구,광장사임당어린이집,가정,정상,4983,아차산로 549,3,86,0,4,20,14,2006-10-10,127.101401,37.544107,광장동,1531
서울특별시,광진구,나섬어린이집,가정,정상,4966,광장로1나길 4,3,80,0,6,20,19,2007-04-02,127.102515,37.548413,광장동,1531
서울특별시,광진구,향기나무어린이집,가정,정상,4971,아차산로 552,3,68,2,6,20,16,2008-08-01,127.105038,37.543774,광장동,1531
서울특별시,광진구,극동예랑어린이집,가정,정상,4971,아차산로 552,3,83,0,4,19,12,2012-12-21,127.105038,37.543774,광장동,1531
서울특별시,광진구,꼬마숲극동어린이집,가정,정상,4971,아차산로 552,3,64,0,6,19,16,2013-02-01,127.104725,37.543429,광장동,1531
서울특별시,광진구,파크빌티움아이어린이집,가정,정상,4983,아차산로 549,3,85,0,6,20,20,2013-06-05,127.101336,37.543926,광장동,1531
서울특별시,광진구,광장에코비어린이집,가정,정상,4968,아차산로 599,3,62,0,2,19,12,2013-08-30,127.104717,37.546934,광장동,1531
서울특별시,광진구,영인어린이집,가정,정상,4974,아차산로 522,3,78,0,6,19,16,2013-08-29,127.099651,37.541931,광장동,1531
